date, base, rates
2020-11-20,AUD,1.3678664756
2020-11-20,AUD,1.3678664756
2020-11-20,AUD,1.3678664756
2020-11-23,AUD,1.364003025
2020-11-24,AUD,1.3632532659
2020-11-25,AUD,1.3616484441
2020-11-26,AUD,1.3582352941
2020-11-27,AUD,1.3573225969
2020-11-27,AUD,1.3573225969
2020-11-27,AUD,1.3573225969
2020-11-30,AUD,1.3560934891
2020-12-01,AUD,1.3597927807
2020-12-02,AUD,1.3578650754
2020-12-03,AUD,1.3464735413
2020-12-04,AUD,1.3477259643
2020-12-04,AUD,1.3477259643
2020-12-04,AUD,1.3477259643
2020-12-07,AUD,1.3500989446
2020-12-08,AUD,1.3483572726
2020-12-09,AUD,1.3366091337
2020-12-10,AUD,1.3339661577
2020-12-11,AUD,1.3267914571
2020-12-11,AUD,1.3267914571
2020-12-11,AUD,1.3267914571
2020-12-14,AUD,1.3208353889
