date, base, rates
2020-11-20,PLN,3.7628761696
2020-11-20,PLN,3.7628761696
2020-11-23,PLN,3.7589278212
2020-11-24,PLN,3.7645174884
2020-11-25,PLN,3.7576955425
2020-11-26,PLN,3.7604201681
2020-11-27,PLN,3.7667337695
2020-11-27,PLN,3.7667337695
2020-11-27,PLN,3.7667337695
2020-11-30,PLN,3.7320534224
2020-12-01,PLN,3.7423128342
2020-12-02,PLN,3.711503398
2020-12-03,PLN,3.6814253971
2020-12-04,PLN,3.6819639773
2020-12-04,PLN,3.6819639773
2020-12-04,PLN,3.6819639773
2020-12-07,PLN,3.6832124011
2020-12-08,PLN,3.6868912003
2020-12-09,PLN,3.6539763812
2020-12-10,PLN,3.6539826661
2020-12-11,PLN,3.657788406
2020-12-11,PLN,3.657788406
2020-12-11,PLN,3.657788406
2020-12-14,PLN,3.6484953133
2020-12-15,PLN,3.6594728171
2020-12-16,PLN,3.6388547051
2020-12-17,PLN,3.6275518537
2020-12-18,PLN,3.6527449221
2020-12-18,PLN,3.6527449221
2020-12-18,PLN,3.6527449221
2020-12-21,PLN,3.7058243654
2020-12-22,PLN,3.6862488765
2020-12-23,PLN,3.7008877199
2020-12-24,PLN,3.6924464857
2020-12-24,PLN,3.6924464857
2020-12-24,PLN,3.6924464857
2020-12-24,PLN,3.6924464857
2020-12-28,PLN,3.6751780015
2020-12-29,PLN,3.6958968921
