date, base, rates
2020-11-20,EUR,0.8429570935
2020-11-20,EUR,0.8429570935
2020-11-20,EUR,0.8429570935
2020-11-23,EUR,0.8402655239
2020-11-24,EUR,0.8428150021
2020-11-25,EUR,0.8410428932
2020-11-26,EUR,0.8403361345
2020-11-27,EUR,0.8387854387
2020-11-27,EUR,0.8387854387
2020-11-27,EUR,0.8387854387
2020-11-30,EUR,0.8347245409
2020-12-01,EUR,0.8355614973
2020-12-02,EUR,0.8287750704
2020-12-03,EUR,0.8229775327
2020-12-04,EUR,0.8224360556
2020-12-04,EUR,0.8224360556
2020-12-04,EUR,0.8224360556
2020-12-07,EUR,0.8245382586
2020-12-08,EUR,0.8254911672
2020-12-09,EUR,0.8258320258
2020-12-10,EUR,0.8254230293
2020-12-11,EUR,0.8246062505
2020-12-11,EUR,0.8246062505
2020-12-11,EUR,0.8246062505
2020-12-14,EUR,0.8222331853
2020-12-15,EUR,0.823723229
2020-12-16,EUR,0.8204118467
2020-12-17,EUR,0.8165931733
2020-12-18,EUR,0.8157272208
2020-12-18,EUR,0.8157272208
2020-12-18,EUR,0.8157272208
2020-12-21,EUR,0.8214901832
2020-12-22,EUR,0.8170602173
2020-12-23,EUR,0.8219628473
2020-12-24,EUR,0.8201427048
2020-12-24,EUR,0.8201427048
