date, base, rates
2020-11-19,CNY,6.58612238
2020-11-20,CNY,6.5679844896
2020-11-20,CNY,6.5679844896
2020-11-20,CNY,6.5679844896
2020-11-23,CNY,6.5690278128
2020-11-24,CNY,6.5867678045
2020-11-25,CNY,6.5760302775
2020-11-26,CNY,6.5759663866
2020-11-27,CNY,6.5779231673
2020-11-27,CNY,6.5779231673
2020-11-27,CNY,6.5779231673
2020-11-30,CNY,6.5774624374
2020-12-01,CNY,6.5707720588
2020-12-02,CNY,6.5641471905
2020-12-03,CNY,6.5481853345
2020-12-04,CNY,6.5318693972
2020-12-04,CNY,6.5318693972
2020-12-04,CNY,6.5318693972
2020-12-07,CNY,6.5394129288
2020-12-08,CNY,6.5308733697
2020-12-09,CNY,6.5378643984
2020-12-10,CNY,6.5418076764
2020-12-11,CNY,6.5462191803
2020-12-11,CNY,6.5462191803
2020-12-11,CNY,6.5462191803
2020-12-14,CNY,6.5439894754
2020-12-15,CNY,6.5454695222
2020-12-16,CNY,6.5331856592
2020-12-17,CNY,6.5332353422
2020-12-18,CNY,6.537727384
2020-12-18,CNY,6.537727384
2020-12-18,CNY,6.537727384
2020-12-21,CNY,6.5541772776
2020-12-22,CNY,6.5410572759
2020-12-23,CNY,6.5386322538
